%eval_id interface p1             p2             p3             p4             p5             p6             p7             p8             p9             p10            p11            p12            p13            p14            p15            activation     energy         maxamp         
6729     INTERFACE  -1.225223924   0.1286910045   0.680865325    1.532881248    4.691114192    5.177631551    -5.816961298   -4.609065066   -5.001870905   -2.926810291   -5.914133022   -4.186844033   -3.907316747   -4.646715195   -3.732180632   -0.9130977392  6.831623167e-06 7.037377663    
6730     INTERFACE  -1.225223924   0.1286910045   1.548960475    2.807142688    4.387465256    4.434359219    -3.768743094   -5.141661351   -3.104811719   -2.926810291   -4.801332955   -4.186844033   -3.907316747   -4.646715195   -3.732180632   -0.8916574717  5.922761518e-06 5.94279805     
6731     INTERFACE  -1.225223924   0.5072899107   0.6749754944   2.08259015     4.618539992    -1.326741911   -2.745000615   -4.609065066   -3.104811719   -2.926810291   -1.293814892   -3.416175424   -3.907316747   -4.646715195   -2.996889951   -0.7398399711  3.558958484e-06 6.138238128    
6732     INTERFACE  -1.225223924   0.5072899107   0.9292086064   2.08259015     4.618539992    -1.326741911   -2.745000615   -4.609065066   -3.104811719   -2.926810291   -1.293814892   -3.620692221   -3.907316747   -4.646715195   -2.996889951   -0.7463696003  3.630884592e-06 6.135130859    
6733     INTERFACE  -1.225223924   0.5072899107   0.9292086064   2.08259015     4.618539992    -1.326741911   -2.745000615   -4.609065066   -3.104811719   -2.926810291   -1.293814892   -3.416175424   -3.907316747   -4.646715195   -3.679380903   -0.7509593368  3.690402515e-06 6.165004243    
6734     INTERFACE  -1.225223924   0.5072899107   1.141105458    0.9261654007   4.387465256    4.434359219    -3.768743094   -4.609065066   -3.104811719   -2.926810291   -4.801332955   -4.186844033   -3.907316747   -4.646715195   -3.732180632   -0.8703802824  5.298283055e-06 6.02890037     
6735     INTERFACE  -1.117404165   -0.5033024969  0.5326274998   1.499406145    4.003822593    -2.168174054   -2.52834717    -2.132867963   -5.001870905   -2.926810291   -2.550128335   -4.186844033   -4.244426316   -4.646715195   -3.014249156   -0.7052139044  3.222304251e-06 5.815402833    
6736     INTERFACE  -1.117404165   -0.5033024969  0.5326274998   2.91624085     3.789579895    -1.855649347   -2.745000615   -2.132867963   -5.001870905   -2.650709752   -1.846658472   -4.186844033   -4.244426316   -4.646715195   -2.550906141   -0.7229053378  3.464322134e-06 5.429824092    
6737     INTERFACE  -1.117404165   -0.5033024969  0.5326274998   3.065305632    3.789579895    -1.783276503   -2.745000615   -2.132867963   -5.001870905   -2.650709752   -1.846658472   -4.186844033   -4.244426316   -4.646715195   -2.550906141   -0.7266093493  3.512981081e-06 5.41598424     
6738     INTERFACE  -1.117404165   -0.5033024969  0.5326274998   3.065305632    4.003822593    -1.855649347   -2.52834717    -2.132867963   -5.001870905   -2.650709752   -1.846658472   -4.186844033   -4.244426316   -4.286069489   -2.550906141   -0.731141448   3.508516128e-06 5.585278876    
6739     INTERFACE  -1.117404165   -0.5033024969  1.141105458    0.9261654007   0.9555115208   -2.428681597   -2.892609054   -2.132867963   -5.001870905   -2.926810291   -1.846658472   -4.186844033   -4.244426316   -4.646715195   -3.014249156   -0.5082786679  2.26541314e-06 3.136084037    
6740     INTERFACE  -1.117404165   -0.09348051243 0.5326274998   1.499406145    4.387465256    4.3592312      -4.902531727   -4.797783972   -4.235625527   -2.926810291   -2.550128335   -3.633055702   -4.367397615   -4.646715195   -3.014249156   -0.8650981188  5.198225637e-06 5.981618512    
6741     INTERFACE  -1.117404165   0.06793574817  0.5326274998   1.499406145    4.618539992    5.177631551    -4.294651743   -2.331791668   -2.119377819   -2.992508339   -1.846658472   -4.186844033   -4.276635218   -4.646715195   -3.732180632   -0.8608868122  5.035439667e-06 6.405670698    
6742     INTERFACE  -1.117404165   0.06793574817  0.5326274998   2.667292751    3.545431582    4.05294498     -3.768743094   -2.331791668   -2.803407374   -2.926810291   -5.166088974   -4.186844033   -3.547417112   -3.284510759   -4.478905798   -0.8338292837  4.645054729e-06 5.474550649    
6743     INTERFACE  -1.117404165   0.5072899107   0.3766146781   0.9261654007   0.9555115208   5.736443536    -4.294651743   -4.600749465   -5.001870905   -2.926810291   -1.824117134   -4.186844033   -3.907316747   -4.646715195   -3.014249156   -0.8247888088  4.705106631e-06 7.425112523    
6744     INTERFACE  -1.117404165   0.5072899107   0.3766146781   1.499406145    0.9555115208   -2.428681597   -4.294651743   -5.141661351   -2.917715194   -2.926810291   -1.824117134   -3.612225462   -3.907316747   -3.77520901    -3.014249156   -0.5372844338  2.345552652e-06 3.475732369    
6745     INTERFACE  -1.117404165   0.5072899107   0.3766146781   1.499406145    0.9555115208   -1.855649347   -4.294651743   -5.141661351   -3.241278653   -2.441687576   -5.166088974   -4.138066057   -3.907316747   -3.77520901    -2.75820734    -0.5803821087  2.741625043e-06 3.655556064    
6746     INTERFACE  -1.117404165   0.5072899107   0.3766146781   1.499406145    0.9555115208   -1.855649347   -4.294651743   -5.141661351   -2.917715194   -3.175979168   -5.166088974   -4.522800405   -3.907316747   -3.77520901    -3.014249156   -0.5957135558  2.825821754e-06 3.721275082    
6747     INTERFACE  -1.117404165   0.5072899107   0.3766146781   1.499406145    0.9555115208   -1.855649347   -4.294651743   -5.141661351   -2.917715194   -2.441687576   -5.166088974   -4.138066057   -3.443838173   -3.77520901    -2.75820734    -0.5688267946  2.668016505e-06 3.606365937    
6748     INTERFACE  -1.117404165   0.5072899107   0.3766146781   1.499406145    5.051586372    5.736443536    -4.294651743   -4.600749465   -2.568162736   -2.926810291   -1.824117134   -4.186844033   -4.367397615   -4.379582625   -3.014249156   -0.8904328346  5.760693764e-06 6.993232806    
6749     INTERFACE  -1.117404165   0.5072899107   0.3766146781   1.711752177    0.9555115208   -1.855649347   -4.294651743   -5.141661351   -2.917715194   -2.441687576   -5.166088974   -4.138066057   -3.907316747   -3.77520901    -2.75820734    -0.5847662687  2.776980782e-06 3.834407753    
6750     INTERFACE  -1.117404165   0.5072899107   0.4404127099   2.667292751    4.228516051    4.534361452    -3.569346944   -2.331791668   -2.803407374   -2.926810291   -5.166088974   -4.186844033   -4.582794279   -4.170701641   -3.732180632   -0.870521605   5.312632974e-06 5.922455023    
6751     INTERFACE  -1.117404165   0.5072899107   0.5326274998   2.08259015     3.545431582    4.05294498     -2.745000615   -2.331791668   -2.119377819   -2.889973904   -2.190921033   -3.633055702   -4.582794279   -4.215525288   -2.583279414   -0.7681350112  3.773874717e-06 5.158459966    
6752     INTERFACE  -1.117404165   0.5072899107   0.5326274998   2.08259015     3.545431582    4.05294498     -2.745000615   -2.331791668   -2.119377819   -2.889973904   -2.190921033   -3.633055702   -4.582794279   -4.201057777   -2.583279414   -0.7679764628  3.770642206e-06 5.157555746    
6753     INTERFACE  -1.117404165   0.5072899107   0.6759065233   2.08259015     3.545431582    3.686411871    -2.745000615   -2.331791668   -2.119377819   -2.992508339   -2.190921033   -3.633055702   -4.582794279   -4.690061856   -3.014249156   -0.7644917369  3.837263195e-06 4.868882783    
6754     INTERFACE  -1.117404165   0.5072899107   0.9292086064   2.667292751    2.863862422    -1.326741911   -3.768743094   -2.73596018    -2.779960003   -3.749453907   -1.293814892   -3.416175424   -3.877815671   -4.646715195   -2.414059363   -0.6667647362  2.960762676e-06 4.373811804    
6755     INTERFACE  -1.117404165   0.5072899107   1.141105458    0.9261654007   0.9555115208   -2.428681597   -4.629515495   -2.331791668   -5.001870905   -3.749453907   -1.293814892   -4.751308715   -3.907316747   -4.646715195   -3.014249156   -0.5618413091  2.776932914e-06 3.224983592    
6756     INTERFACE  -1.117404165   0.5072899107   1.141105458    0.9261654007   0.9555115208   4.05294498     -2.745000615   -2.331791668   -5.001870905   -2.926810291   -2.190921033   -3.612225462   -3.907316747   -4.646715195   -3.014249156   -0.7121160626  3.442361488e-06 5.547400478    
6757     INTERFACE  -1.117404165   0.5072899107   1.141105458    0.9261654007   4.618539992    -1.326741911   -2.745000615   -2.132867963   -5.001870905   -3.749453907   -1.293814892   -3.416175424   -3.907316747   -3.284510759   -3.014249156   -0.7032177448  3.276424817e-06 6.105809097    
6758     INTERFACE  -1.117404165   0.5591400131   0.4404127099   2.667292751    4.618539992    4.785679395    -4.294651743   -2.833317512   -2.803407374   -2.4119622     -5.166088974   -3.416175424   -4.582794279   -3.284510759   -3.732180632   -0.8772025108  5.431701476e-06 6.071393657    
6759     INTERFACE  -1.086947586   -0.05580636314 0.680865325    2.671632756    4.618539992    5.736443536    -2.510468797   -2.331791668   -2.119377819   -2.926810291   -1.824117134   -4.186844033   -3.944378942   -5.431246483   -3.014249156   -0.874507606   5.30519847e-06 6.719228327    
6760     INTERFACE  -0.9703002588  0.5591400131   0.4404127099   3.352120794    4.618539992    5.363626327    -5.01129921    -2.833317512   -5.001870905   -3.100202075   -3.170045942   -3.416175424   -4.582794279   -4.170701641   -3.732180632   -0.9053481221  6.310494872e-06 6.717066829    
6761     INTERFACE  -0.964080785   -0.2985295782  0.680865325    2.856650954    4.003822593    4.434359219    -2.029734263   -2.331791668   -5.001870905   -3.749453907   -5.166088974   -4.186844033   -4.367397615   -4.646715195   -3.014249156   -0.871765554   5.493409991e-06 5.920675343    
6762     INTERFACE  -0.964080785   0.4622041931   0.3766146781   1.499406145    2.863862422    4.434359219    -2.745000615   -2.331791668   -2.803407374   -3.534573279   -5.166088974   -4.186844033   -3.547417112   -3.284510759   -2.996889951   -0.7897484899  4.005102472e-06 5.804619087    
6763     INTERFACE  -0.9182516293  0.5591400131   0.3766146781   1.499406145    4.614481706    5.736443536    -5.01129921    -2.833317512   -5.001870905   -3.467108123   -3.170045942   -3.416175424   -4.582794279   -4.838226569   -3.732180632   -0.9027429819  6.171401811e-06 7.248017545    
6764     INTERFACE  -0.9182516293  0.5591400131   0.3766146781   1.499406145    4.614481706    5.736443536    -5.01129921    -2.833317512   -5.001870905   -3.467108123   -2.771766061   -3.416175424   -4.582794279   -4.170701641   -3.732180632   -0.8982684612  5.983154251e-06 7.181404745    
6765     INTERFACE  -0.9182516293  0.5591400131   0.3766146781   1.499406145    4.614481706    6.14818081     -5.01129921    -2.833317512   -5.001870905   -3.467108123   -3.170045942   -3.416175424   -4.582794279   -4.170701641   -3.732180632   -0.9067024589  6.245908406e-06 7.592300932    
6766     INTERFACE  -0.7214667883  -0.05580636314 0.5326274998   2.609983323    4.618539992    4.991285155    -4.294651743   -2.236746511   -4.558457288   -2.441687576   -5.166088974   -4.533795432   -3.907316747   -5.431246483   -3.732180632   -0.8986128569  6.228086919e-06 6.51172319     
6767     INTERFACE  -0.7162031773  1.044875438    0.4580440324   3.065305632    4.003822593    4.05294498     -2.745000615   -4.600749465   -3.509277598   -2.650709752   -1.846658472   -4.186844033   -3.499590542   -3.564246909   -4.663502278   -0.8435146809  4.893465237e-06 5.262806866    
6768     INTERFACE  -0.6592709018  -0.5033024969  0.4404127099   2.667292751    4.618539992    5.363626327    -5.01129921    -2.833317512   -5.001870905   -3.467108123   -3.170045942   -3.416175424   -3.907316747   -3.284510759   -3.732180632   -0.8933132291  5.760495317e-06 6.732159256    
6769     INTERFACE  -0.6592709018  -0.5033024969  0.5326274998   2.415570357    4.618539992    5.177631551    -2.892609054   -2.132867963   -2.119377819   -2.62730851    -2.377920132   -3.337871252   -4.125868428   -3.284510759   -3.014249156   -0.836052835   4.324064429e-06 6.073305743    
6770     INTERFACE  -0.6592709018  0.1286910045   0.5326274998   2.08259015     3.996396044    5.736443536    -2.745000615   -2.331791668   -4.235625527   -2.926810291   -1.566310701   -3.337871252   -4.220223828   -2.713503651   -3.014249156   -0.8490477204  4.561275442e-06 6.691062871    
6771     INTERFACE  -0.6592709018  0.1286910045   0.5326274998   2.08259015     4.661855851    5.736443536    -2.748266783   -2.331791668   -4.235625527   -2.926810291   -1.566310701   -3.750381789   -3.767074214   -3.741401847   -3.014249156   -0.8679735065  4.960585733e-06 6.711379463    
6772     INTERFACE  -0.6592709018  0.1286910045   0.5326274998   2.08259015     4.661855851    5.736443536    -2.745000615   -2.460647509   -4.235625527   -2.926810291   -1.566310701   -4.186844033   -3.767074214   -3.583446638   -3.014249156   -0.87044698    5.036500754e-06 6.736635507    
6773     INTERFACE  -0.6592709018  0.1286910045   0.5326274998   2.08259015     4.661855851    5.736443536    -2.745000615   -2.331791668   -4.235625527   -2.926810291   -1.566310701   -3.750381789   -3.767074214   -4.401958788   -3.014249156   -0.8719654083  5.106478495e-06 6.752460137    
6774     INTERFACE  -0.6592709018  0.2407751912   0.5326274998   2.415570357    4.618539992    4.976694958    -4.294651743   -2.331791668   -3.571638723   -2.926810291   -4.717240975   -4.186844033   -3.907316747   -4.646715195   -3.726108063   -0.8884212375  5.676486186e-06 6.36320623     
6775     INTERFACE  -0.6592709018  0.5072899107   0.5326274998   1.499406145    4.618539992    -1.326741911   -2.745000615   -4.79702905    -4.235625527   -2.233770608   -1.824117134   -3.633055702   -4.582794279   -3.284510759   -3.014249156   -0.7306608558  3.512604489e-06 6.192183873    
6776     INTERFACE  -0.6592709018  0.5072899107   0.5326274998   3.065305632    4.003822593    -1.855649347   -2.52834717    -2.331791668   -5.001870905   -2.650709752   -1.824117134   -3.612225462   -3.907316747   -4.646715195   -2.550906141   -0.741150558   3.566321817e-06 5.470064767    
6777     INTERFACE  -0.6592709018  0.5072899107   0.6759065233   2.08259015     3.545431582    -2.428681597   -2.892609054   -2.331791668   -2.119377819   -2.992508339   -1.824117134   -3.633055702   -4.582794279   -4.690061856   -3.014249156   -0.6864768863  2.97852846e-06 5.067762791    
6778     INTERFACE  -0.6592709018  0.5072899107   1.141105458    0.9261654007   0.9555115208   -1.855649347   -2.892609054   -2.331791668   -5.001870905   -3.175979168   -5.166088974   -4.138066057   -3.907316747   -4.646715195   -3.014249156   -0.5710247159  2.762563559e-06 3.219826388    
6779     INTERFACE  -0.6592709018  0.5072899107   1.486128643    0.9261654007   0.9555115208   -2.428681597   -2.892609054   -2.331791668   -5.001870905   -2.926810291   -1.824117134   -3.612225462   -3.907316747   -4.646715195   -3.014249156   -0.5259138942  2.389147109e-06 3.321788808    
6780     INTERFACE  -0.6592709018  0.787727058    0.3246644567   1.612945223    4.387465256    -1.855649347   -2.745000615   -2.331791668   -3.509277598   -2.926810291   -1.772155637   -4.214051367   -4.582794279   -3.284510759   -4.478905798   -0.7230655551  3.355878238e-06 5.965428772    
6781     INTERFACE  -0.6592709018  0.9021727893   0.5326274998   1.612945223    4.387465256    -1.855649347   -2.856235505   -2.331791668   -3.509277598   -2.926810291   -1.772155637   -4.214051367   -4.582794279   -4.646715195   -3.014249156   -0.7283905745  3.420945546e-06 5.945827142    
6782     INTERFACE  -0.6592709018  0.9021727893   0.5326274998   1.612945223    4.387465256    -1.855649347   -2.745000615   -2.331791668   -3.509277598   -2.926810291   -1.824117134   -4.95475555    -4.582794279   -5.106209493   -3.014249156   -0.7395987511  3.680120222e-06 6.01713496     
6783     INTERFACE  -0.5642508049  -0.05580636314 0.5326274998   2.609983323    4.618539992    4.991285155    -2.510468797   -2.331791668   -2.119377819   -2.926810291   -1.824117134   -4.186844033   -4.219134149   -5.431246483   -3.014249156   -0.8557001948  4.997737897e-06 6.01826395     
6784     INTERFACE  -0.491014822   -0.1569036985  0.680865325    2.667292751    2.863862422    2.259169975    -3.768743094   -2.73596018    -2.803407374   -2.926810291   -2.550128335   -4.413636084   -3.877815671   -4.646715195   -2.414059363   -0.707675755   3.477034015e-06 4.258487649    
6785     INTERFACE  -0.400149703   -0.5033024969  0.5326274998   1.210386717    4.387465256    4.434359219    -4.294651743   -2.316201806   -4.654406178   -3.749453907   -5.166088974   -4.186844033   -4.367397615   -4.646715195   -3.014249156   -0.8715237975  5.39657961e-06 6.105273101    
6786     INTERFACE  -0.400149703   -0.5033024969  0.5326274998   2.415570357    4.618539992    5.177631551    -4.629515495   -2.833317512   -3.571638723   -2.926810291   -1.824117134   -4.186844033   -3.907316747   -3.284510759   -3.732180632   -0.872402668   5.169638618e-06 6.368589934    
6787     INTERFACE  -0.400149703   -0.5033024969  1.249143778    1.499406145    4.387465256    4.957070684    -4.294651743   -2.086327129   -4.654406178   -3.749453907   -5.166088974   -4.186844033   -4.436634689   -4.931444003   -3.069761799   -0.8903778195  5.901464065e-06 6.543694359    
6788     INTERFACE  -0.400149703   -0.3232307524  1.249143778    1.499406145    4.387465256    4.434359219    -4.294651743   -2.022988301   -5.001870905   -3.749453907   -5.166088974   -4.186844033   -4.436634689   -4.646715195   -3.014249156   -0.8797541857  5.68754604e-06 6.038890654    
6789     INTERFACE  -0.400149703   -0.05580636314 1.673429454    1.557955787    4.003822593    4.785679395    -4.294651743   -2.236746511   -4.558457288   -1.698320602   -5.166088974   -3.793360048   -3.877815671   -4.646715195   -3.406472337   -0.8692384362  5.406591389e-06 6.16778547     
6790     INTERFACE  -0.400149703   -0.05580636314 1.673429454    1.557955787    4.080226137    4.785679395    -4.294651743   -2.236746511   -4.558457288   -2.441687576   -5.166088974   -3.793360048   -3.877815671   -4.646715195   -3.406472337   -0.8749579191  5.472246907e-06 6.209470685    
6791     INTERFACE  -0.400149703   0.2867329013   1.586153736    2.008199518    4.618539992    4.991285155    -4.294651743   -1.688047808   -4.558457288   -2.441687576   -5.166088974   -4.186844033   -4.401989505   -4.646715195   -3.406472337   -0.8930306435  6.063492648e-06 6.347547208    
6792     INTERFACE  -0.400149703   0.2867329013   1.586153736    2.008199518    4.618539992    4.991285155    -4.294651743   -1.688047808   -4.558457288   -2.441687576   -5.166088974   -4.186844033   -3.945519093   -4.646715195   -3.406472337   -0.8908932805  5.970424493e-06 6.319017808    
6793     INTERFACE  -0.400149703   0.4622041931   0.5326274998   0.7219755601   4.40556954     -1.326741911   -2.745000615   -2.136455517   -2.779960003   -3.749453907   -2.377920132   -4.007573262   -3.907316747   -3.284510759   -2.996889951   -0.6697232723  2.815428638e-06 5.879919272    
6794     INTERFACE  -0.400149703   0.4622041931   0.5326274998   1.532881248    4.40556954     4.976694958    -4.294651743   -2.331791668   -5.001870905   -2.926810291   -2.377920132   -4.007573262   -3.907316747   -4.646715195   -3.080106008   -0.868060112   5.219208324e-06 6.293252972    
6795     INTERFACE  -0.400149703   0.5072899107   0.5326274998   0.7219755601   4.40556954     -1.326741911   -2.745000615   -2.331791668   -2.779960003   -3.749453907   -2.377920132   -4.007573262   -3.907316747   -3.284510759   -4.478905798   -0.6897379756  3.06801138e-06 5.981935915    
6796     INTERFACE  -0.400149703   0.5072899107   0.9292086064   2.08259015     4.618539992    -1.326741911   -2.745000615   -2.331791668   -2.779960003   -3.749453907   -1.293814892   -4.186844033   -4.406555929   -4.170701641   -2.996889951   -0.7396025062  3.51084153e-06 6.009182216    
6797     INTERFACE  -0.400149703   0.5072899107   1.054014673    1.499406145    4.618539992    -1.326741911   -2.745000615   -4.79702905    -4.235625527   -2.926810291   -1.824117134   -4.201465135   -3.907316747   -3.284510759   -3.014249156   -0.7472848296  3.637072983e-06 6.180025323    
6798     INTERFACE  -0.400149703   0.5591400131   0.4404127099   2.667292751    4.003822593    5.363626327    -5.01129921    -3.45680529    -5.001870905   -3.467108123   -3.170045942   -3.416175424   -4.582794279   -3.284510759   -3.732180632   -0.8943903446  5.850444986e-06 6.769166694    
6799     INTERFACE  -0.400149703   0.5591400131   0.4404127099   2.667292751    4.003822593    5.363626327    -5.01129921    -2.833317512   -5.001870905   -3.467108123   -3.170045942   -3.416175424   -4.433425769   -3.284510759   -3.732180632   -0.8907951713  5.737645312e-06 6.720863176    
6800     INTERFACE  -0.400149703   0.5591400131   0.4404127099   2.667292751    4.618539992    4.785679395    -4.294651743   -2.977002764   -2.803407374   -2.4119622     -5.166088974   -4.186844033   -4.582794279   -4.170701641   -3.732180632   -0.887324512   5.768430585e-06 6.1390993      
6801     INTERFACE  -0.400149703   0.5591400131   0.4404127099   2.667292751    4.618539992    4.785679395    -4.294651743   -2.833317512   -2.803407374   -2.249342877   -5.166088974   -4.186844033   -4.582794279   -4.170701641   -3.732180632   -0.8857759237  5.740724189e-06 6.119955264    
6802     INTERFACE  -0.400149703   0.5591400131   0.5326274998   2.415570357    4.003822593    5.177631551    -2.892609054   -2.132867963   -2.119377819   -2.62730851    -2.377920132   -3.337871252   -4.582794279   -3.284510759   -3.014249156   -0.8299691081  4.284734194e-06 6.057685714    
6803     INTERFACE  -0.400149703   0.5591400131   0.6759065233   2.667292751    4.618539992    4.785679395    -4.294651743   -2.833317512   -5.001870905   -2.4119622     -1.824117134   -3.633055702   -4.367397615   -5.373619369   -3.014249156   -0.8803260326  5.706965031e-06 6.026168918    
6804     INTERFACE  -0.400149703   0.9021727893   0.5326274998   2.08259015     3.545431582    -1.855649347   -2.745000615   -2.331791668   -3.509277598   -2.926810291   -1.824117134   -4.201465135   -3.907316747   -4.690061856   -2.583279414   -0.6909276843  3.047113135e-06 5.039937675    
6805     INTERFACE  -0.2453661712  0.9021727893   0.5326274998   1.612945223    4.387465256    -1.855649347   -2.745000615   -2.331791668   -3.509277598   -2.926810291   -1.772155637   -4.214051367   -4.582794279   -4.646715195   -3.014249156   -0.7296724319  3.443337293e-06 5.913005915    
6806     INTERFACE  -0.09601962839 0.787727058    0.5326274998   2.667292751    4.003822593    4.785679395    -4.294651743   -1.988608485   -2.803407374   -2.926810291   -5.166088974   -3.793360048   -3.907316747   -3.284510759   -4.478905798   -0.8702065945  5.330609335e-06 6.033337554    
6807     INTERFACE  -0.09601962839 0.787727058    0.5326274998   3.160287884    4.003822593    4.785679395    -4.294651743   -2.331791668   -2.803407374   -2.926810291   -5.166088974   -3.793360048   -3.907316747   -3.284510759   -4.478905798   -0.8772147894  5.500820324e-06 6.023974307    
6808     INTERFACE  -0.0568119949  -0.5033024969  0.5326274998   2.131501349    4.134263307    4.785679395    -3.768743094   -4.609065066   -4.558457288   -3.749453907   -1.846658472   -4.186844033   -3.327615969   -4.646715195   -3.014249156   -0.8694124818  5.252181512e-06 6.203419715    
6809     INTERFACE  -0.0568119949  -0.2315625887  0.5326274998   3.160460702    4.618539992    5.177631551    -4.735521773   -2.73596018    -2.321037201   -2.926810291   -2.14430176    -3.612225462   -3.907316747   -4.646715195   -3.732180632   -0.879891932   5.453700186e-06 6.275205556    
6810     INTERFACE  -0.0568119949  -0.1569036985  0.5326274998   1.532881248    4.691114192    4.976694958    -4.735521773   -2.73596018    -2.803407374   -2.926810291   -2.14430176    -4.186844033   -3.371259223   -4.646715195   -3.726108063   -0.8628932834  5.052355006e-06 6.211527814    
6811     INTERFACE  -0.0568119949  -0.1569036985  0.5326274998   1.532881248    4.691114192    5.113621139    -4.735521773   -2.73596018    -2.803407374   -2.926810291   -2.14430176    -4.186844033   -3.907316747   -4.646715195   -3.726108063   -0.8698345423  5.206711711e-06 6.373399704    
6812     INTERFACE  -0.0568119949  -0.1569036985  0.5326274998   3.160460702    4.618539992    5.177631551    -4.735521773   -2.73596018    -2.321037201   -2.926810291   -2.14430176    -3.612225462   -3.907316747   -4.753868484   -3.732180632   -0.8806837797  5.486348765e-06 6.277236456    
6813     INTERFACE  -0.0568119949  -0.1569036985  0.5326274998   3.160460702    4.618539992    5.177631551    -4.735521773   -2.393685189   -2.321037201   -2.926810291   -2.14430176    -3.612225462   -3.907316747   -4.646715195   -3.732180632   -0.8781982064  5.422006332e-06 6.249147188    
6814     INTERFACE  -0.0568119949  -0.1569036985  0.5326274998   3.160460702    4.891605964    5.177631551    -4.735521773   -2.73596018    -2.321037201   -2.926810291   -2.14430176    -3.612225462   -3.907316747   -4.646715195   -3.732180632   -0.8839802146  5.573351416e-06 6.253472752    
6815     INTERFACE  -0.0568119949  -0.1569036985  0.680865325    2.667292751    2.863862422    2.259169975    -2.745000615   -2.73596018    -5.953697714   -2.926810291   -2.550128335   -4.186844033   -3.901276141   -4.646715195   -2.414059363   -0.7308323383  4.003402114e-06 4.466009146    
6816     INTERFACE  -0.0568119949  -0.1569036985  1.586153736    1.753600782    2.863862422    2.259169975    -3.768743094   -2.73596018    -2.803407374   -3.534573279   -5.166088974   -4.563845452   -3.547417112   -3.284510759   -4.478905798   -0.7439714074  3.990436232e-06 4.466011222    
6817     INTERFACE  -0.0568119949  -0.1569036985  1.586153736    2.059667103    2.863862422    2.259169975    -3.768743094   -2.73596018    -2.803407374   -3.534573279   -5.166088974   -4.563845452   -3.763405158   -3.284510759   -4.478905798   -0.7520303726  4.0996708e-06  4.460381329    
6818     INTERFACE  -0.0568119949  -0.1569036985  1.586153736    3.187337515    4.387465256    4.05294498     -2.919624972   -2.73596018    -5.953697714   -2.926810291   -1.566310701   -4.563845452   -3.901276141   -4.646715195   -3.014249156   -0.8644074798  5.56103298e-06 5.589234256    
6819     INTERFACE  -0.0568119949  -0.05580636314 0.5326274998   2.609983323    4.618539992    4.785679395    -2.510468797   -2.331791668   -2.119377819   -2.926810291   -1.824117134   -4.186844033   -3.877815671   -4.646715195   -2.414059363   -0.835306108   4.553305866e-06 5.685916152    
6820     INTERFACE  -0.0568119949  -0.05580636314 0.5326274998   2.667292751    4.387465256    4.685692132    -4.902531727   -4.797783972   -4.235625527   -2.926810291   -1.824117134   -4.186844033   -3.907316747   -5.431246483   -3.014249156   -0.8858860731  5.890534273e-06 6.127321244    
6821     INTERFACE  -0.0568119949  -0.05580636314 0.680865325    2.671632756    4.618539992    5.736443536    -2.510468797   -2.136225307   -2.119377819   -2.926810291   -1.824117134   -3.896128968   -4.381857997   -5.431246483   -3.014249156   -0.8749982715  5.351590299e-06 6.651794705    
6822     INTERFACE  -0.0568119949  0.380786841    0.680865325    2.08259015     4.618539992    2.259169975    -2.745000615   -2.331791668   -2.803407374   -2.926810291   -2.550128335   -4.186844033   -4.406555929   -3.284510759   -2.996889951   -0.7322857976  3.713274195e-06 5.760214908    
6823     INTERFACE  -0.0568119949  0.380786841    1.586153736    3.187337515    4.387465256    4.05294498     -3.768743094   -2.73596018    -2.803407374   -2.926810291   -1.566310701   -4.563845452   -3.877815671   -4.646715195   -3.014249156   -0.8493924141  4.999336371e-06 5.410339054    
6824     INTERFACE  -0.0568119949  0.5072899107   0.5326274998   2.609983323    4.53276048     4.991285155    -3.821266145   -2.719995949   -3.604095038   -2.926810291   -5.166088974   -3.896128968   -4.381857997   -4.646715195   -3.014249156   -0.889605999   5.774310392e-06 6.307539739    
6825     INTERFACE  -0.0568119949  1.044875438    -0.1267691218  2.131501349    4.134263307    4.991285155    -3.768743094   -4.609065066   -4.558457288   -2.926810291   -1.846658472   -4.186844033   -4.219134149   -5.431246483   -3.014249156   -0.8799002171  5.698691421e-06 6.393964149    
6826     INTERFACE  -0.0568119949  1.044875438    -0.1267691218  3.065305632    4.003822593    4.05294498     -4.294651743   -5.238218573   -4.558457288   -2.650709752   -1.846658472   -4.186844033   -3.907316747   -4.495838876   -2.550906141   -0.8586525321  5.40084015e-06 5.412084612    
6827     INTERFACE  -0.0568119949  1.044875438    0.4900177391   3.065305632    4.003822593    4.05294498     -2.745000615   -4.600749465   -3.509277598   -2.650709752   -1.846658472   -4.186844033   -3.499590542   -3.564246909   -4.663502278   -0.8443599343  4.935355975e-06 5.21959656     
6828     INTERFACE  0.198993733    -0.06107434284 0.680865325    2.131501349    4.134263307    4.785679395    -3.768743094   -2.308115897   -2.803407374   -2.409653627   -2.550128335   -4.186844033   -3.877815671   -4.399334477   -2.414059363   -0.8349231482  4.491101991e-06 5.838671464    
6829     INTERFACE  0.6133606096   0.06793574817  0.5326274998   2.132656943    2.863862422    2.259169975    -3.768743094   -5.157172162   -2.803407374   -2.926810291   -5.166088974   -4.186844033   -3.547417112   -3.284510759   -4.478905798   -0.757404685   4.260087314e-06 4.542005321    
